,ACCT220,ACCT230,BLAW280,COMP100,ECON160,ECON161,ENGL205,MATH103,SOM120,MATH150A,MATH150B,MATH140,BUS302,FIN303,MGT360,MKT304,SOM306,BLAW308,cluster_label,graduated
139,1.0,-0.30000000000000004,1.2999999999999998,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-0.30000000000000004,0.2999999999999998,-0.30000000000000004,-2.0,0.7000000000000002,0,1
140,1.0,1.0,0.0,0.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,1.0,0.2999999999999998,-0.30000000000000004,0.0,0.7000000000000002,0,1
141,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
142,0.0,-2.0,1.0,-2.0,0.0,0.7000000000000002,-2.0,0.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.2999999999999998,0.2999999999999998,-2.0,1.0,0,1
143,-2.0,-2.0,1.0,0.7000000000000002,0.2999999999999998,0.0,2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
144,1.0,0.0,1.0,2.0,-0.30000000000000004,0.2999999999999998,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-0.7,0.0,0.0,2.0,0.2999999999999998,0,1
145,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
146,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
147,2.0,0.2999999999999998,0.2999999999999998,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,-2.0,1.7000000000000002,0.0,1.2999999999999998,0.0,0,1
148,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
149,2.0,0.7000000000000002,1.0,1.7000000000000002,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,-2.0,0.2999999999999998,0.7000000000000002,1.0,0.0,0,0
150,0.0,0.0,0.7000000000000002,1.0,1.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.7000000000000002,0.0,0.0,-0.7,-0.7,0.0,0,1
151,-2.0,-2.0,1.0,0.0,-1.0,-1.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
152,0.0,0.0,0.2999999999999998,1.7000000000000002,0.0,0.2999999999999998,0.7000000000000002,0.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,0.7000000000000002,0.0,0.0,0.0,0.2999999999999998,0,0
153,-1.0,-2.0,0.0,1.2999999999999998,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
154,1.0,-2.0,0.0,1.0,0.0,-1.3,1.0,0.0,-2.0,-2.0,-2.0,-1.0,0.7000000000000002,-2.0,0.2999999999999998,0.2999999999999998,-1.0,1.0,0,0
155,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
156,0.0,0.0,2.0,2.0,2.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,2.0,0.2999999999999998,1.0,1.2999999999999998,1.7000000000000002,1.2999999999999998,0,1
157,0.0,1.0,0.0,1.0,-0.30000000000000004,0.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,0.0,1.7000000000000002,-0.30000000000000004,0.2999999999999998,-0.30000000000000004,0.0,-0.30000000000000004,0,0
158,2.0,-0.30000000000000004,2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
159,2.0,0.0,0.0,2.0,2.0,-1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-1.0,0.0,-1.0,1.2999999999999998,1.0,0,1
160,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
161,0.0,0.7000000000000002,1.7000000000000002,2.0,2.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,0.7000000000000002,0.7000000000000002,0.0,0.0,0,1
162,-2.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
163,1.0,1.0,1.0,-2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,-2.0,2.0,0.0,0.2999999999999998,1.2999999999999998,0,1
164,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,2.0,-0.7,1.0,-2.0,-0.7,0.2999999999999998,0,0
165,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
166,-2.0,-2.0,1.7000000000000002,1.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
167,2.0,2.0,2.0,2.0,1.0,1.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,1.2999999999999998,1.7000000000000002,1.0,0.7000000000000002,1.0,0,0
168,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
169,2.0,1.0,0.2999999999999998,2.0,1.0,2.0,-2.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,1.2999999999999998,1.0,-2.0,0.0,0,1
170,1.0,2.0,-0.30000000000000004,2.0,2.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,1.2999999999999998,1.7000000000000002,1.0,0.0,0.0,0,1
171,2.0,2.0,2.0,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,2.0,1.2999999999999998,1.0,-2.0,1.0,0,0
172,1.2999999999999998,-2.0,0.0,0.0,-1.3,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
173,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,-2.0,0.0,0.0,0.0,1.7000000000000002,0,0
174,1.2999999999999998,1.0,1.0,1.7000000000000002,1.0,1.0,1.7000000000000002,1.0,-2.0,-2.0,-2.0,1.2999999999999998,1.0,1.0,2.0,-2.0,1.2999999999999998,1.7000000000000002,0,0
175,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
176,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
177,-2.0,-2.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
178,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-1.0,0,0
179,2.0,2.0,0.7000000000000002,1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
180,1.0,1.0,0.0,2.0,0.0,0.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.7000000000000002,0.7000000000000002,-0.30000000000000004,0.2999999999999998,-0.30000000000000004,-2.0,0,0
181,0.0,1.0,1.0,1.0,0.0,0.2999999999999998,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,1.0,1.2999999999999998,1.0,0.2999999999999998,-1.0,0.0,0.0,0,0
182,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
183,0.0,-1.3,-0.30000000000000004,1.7000000000000002,-2.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-0.7,-2.0,-0.7,-2.0,-0.30000000000000004,1,0
184,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,-2.0,-2.0,-2.0,0.0,0.2999999999999998,-2.0,1.2999999999999998,-2.0,-2.0,1.2999999999999998,0,0
185,-1.0,-2.0,1.0,1.7000000000000002,0.0,0.0,1.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
186,0.0,-2.0,0.0,1.7000000000000002,0.0,0.0,0.7000000000000002,-1.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1,0
187,0.0,0.2999999999999998,1.2999999999999998,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,1.2999999999999998,-0.30000000000000004,1.7000000000000002,0.0,0.2999999999999998,0,1
188,-2.0,-2.0,2.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
189,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
190,-2.0,-2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
191,2.0,1.0,2.0,2.0,1.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0,0.2999999999999998,-0.7,0.0,0.2999999999999998,0,1
192,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,-2.0,-1.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
193,0.0,-2.0,0.0,0.2999999999999998,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,0.2999999999999998,-1.0,-2.0,0,0
194,0.7000000000000002,1.2999999999999998,1.0,2.0,1.0,0.0,-2.0,1.2999999999999998,2.0,-2.0,-2.0,-2.0,1.7000000000000002,1.7000000000000002,2.0,2.0,1.0,0.7000000000000002,0,1
195,0.0,0.0,0.7000000000000002,1.0,1.0,-2.0,0.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,1.7000000000000002,-0.30000000000000004,1.0,0.0,0.2999999999999998,0.0,0,1
196,1.0,1.0,0.0,1.7000000000000002,1.0,1.0,-2.0,-2.0,1.7000000000000002,2.0,-2.0,2.0,1.0,1.0,1.0,0.2999999999999998,-2.0,1.0,0,1
197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-0.30000000000000004,1.0,0.0,-0.7,0.0,0,0
198,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
199,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
200,1.0,-2.0,1.0,2.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,1.0,-2.0,1.0,0,0
201,0.0,-2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
202,2.0,0.0,2.0,0.2999999999999998,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,1.0,1.7000000000000002,1.0,0.2999999999999998,0,0
203,-2.0,-2.0,1.0,0.7000000000000002,0.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.3,-2.0,1.2999999999999998,-2.0,2.0,1,0
204,0.0,-1.0,2.0,1.0,-1.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
205,-2.0,2.0,1.0,1.7000000000000002,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,2.0,-2.0,0.0,1.2999999999999998,0.7000000000000002,-2.0,0.7000000000000002,0,1
206,1.0,0.0,0.0,2.0,-2.0,-0.7,1.7000000000000002,0.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,2.0,1.2999999999999998,-0.30000000000000004,0.0,0.2999999999999998,0,1
207,-2.0,-2.0,-1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
208,-2.0,-2.0,-2.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
209,2.0,2.0,2.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,1.0,1.7000000000000002,1.2999999999999998,2.0,1.7000000000000002,0,1
210,-2.0,-2.0,-2.0,1.2999999999999998,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
211,1.0,-2.0,1.0,2.0,-0.30000000000000004,-1.0,-2.0,0.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.0,-0.7,1.0,-2.0,0.7000000000000002,0,0
212,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.7000000000000002,-2.0,-2.0,-2.0,0.0,1.0,0.0,0.0,-1.0,0.2999999999999998,0.0,0,0
213,1.0,2.0,0.0,2.0,0.0,0.0,-2.0,2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.3,-0.30000000000000004,0.0,0.2999999999999998,1.2999999999999998,0,0
214,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-0.30000000000000004,-1.0,0.2999999999999998,-1.3,0.7000000000000002,0,1
215,1.0,1.0,2.0,1.0,2.0,0.0,2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.7000000000000002,0.7000000000000002,1.7000000000000002,1.7000000000000002,0.7000000000000002,0.2999999999999998,0,1
216,2.0,1.2999999999999998,1.7000000000000002,2.0,2.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,0.2999999999999998,2.0,1.0,2.0,2.0,1.7000000000000002,0.7000000000000002,-2.0,0,1
217,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
218,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2.0,1.2999999999999998,0.2999999999999998,-0.30000000000000004,0,0
219,-0.30000000000000004,0.0,1.0,0.0,0.0,0.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,1,0
220,-0.7,-2.0,0.0,-2.0,-1.0,-0.30000000000000004,1.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,2.0,1,0
221,-2.0,-2.0,1.0,2.0,1.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
222,-2.0,-2.0,-0.30000000000000004,1.2999999999999998,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,-2.0,-2.0,-2.0,1,0
223,2.0,2.0,2.0,2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,2.0,1.2999999999999998,0.7000000000000002,-0.30000000000000004,-0.30000000000000004,0,1
224,0.7000000000000002,0.2999999999999998,0.0,2.0,0.0,1.0,2.0,0.0,-2.0,-2.0,-2.0,2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,0,0
225,0.0,1.0,2.0,2.0,1.0,1.0,-2.0,0.0,0.2999999999999998,-2.0,-2.0,-2.0,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.7000000000000002,0,0
226,0.7000000000000002,0.2999999999999998,1.2999999999999998,1.7000000000000002,0.0,-0.30000000000000004,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,1.0,1.7000000000000002,1.0,-0.30000000000000004,-0.30000000000000004,-2.0,0,1
227,1.0,2.0,-2.0,1.0,0.0,0.2999999999999998,-2.0,0.2999999999999998,-2.0,-2.0,-2.0,0.0,1.2999999999999998,2.0,1.2999999999999998,1.0,1.0,1.2999999999999998,0,1
228,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-0.30000000000000004,2.0,1.0,0.0,-1.0,-0.30000000000000004,0,0
229,1.7000000000000002,2.0,2.0,2.0,1.7000000000000002,1.7000000000000002,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,0,1
230,1.0,1.0,2.0,1.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,2.0,0.7000000000000002,-2.0,2.0,1.0,0.7000000000000002,2.0,0,0
231,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
232,-2.0,-2.0,1.2999999999999998,1.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
233,1.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
234,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,1.2999999999999998,2.0,0.0,1.7000000000000002,1.7000000000000002,1.7000000000000002,0,1
235,1.0,0.0,2.0,0.0,1.0,0.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
236,2.0,1.7000000000000002,0.0,1.0,0.2999999999999998,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2.0,1.7000000000000002,1.7000000000000002,-2.0,1.0,1.0,0,0
237,1.0,1.0,1.0,2.0,0.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0,-2.0,1.0,0.2999999999999998,0.7000000000000002,0.2999999999999998,0.2999999999999998,0,1
238,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
239,0.2999999999999998,-2.0,-1.0,1.7000000000000002,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
240,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
241,-2.0,-2.0,-2.0,1.2999999999999998,2.0,0.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
242,0.0,-2.0,0.2999999999999998,1.2999999999999998,1.0,-0.7,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
243,-2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-0.30000000000000004,-2.0,-2.0,-2.0,1.0,-0.30000000000000004,0.0,0.7000000000000002,0.0,0.0,0,0
244,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
245,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
246,-1.0,0.2999999999999998,0.0,1.7000000000000002,-1.0,-2.0,1.7000000000000002,0.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
247,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,1.0,-2.0,-0.30000000000000004,0.0,0.2999999999999998,0.2999999999999998,1.0,0,1
248,-2.0,-2.0,-1.0,2.0,0.0,-1.0,-2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
249,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
250,2.0,1.0,2.0,1.2999999999999998,2.0,2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,1.0,1.2999999999999998,1.2999999999999998,1.7000000000000002,1.7000000000000002,1.0,0,1
251,-2.0,-2.0,0.2999999999999998,-2.0,2.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,1.0,1.2999999999999998,1.7000000000000002,1.7000000000000002,0.2999999999999998,0,0
252,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,-2.0,-2.0,-2.0,2.0,1.2999999999999998,-2.0,1.0,0.7000000000000002,1.0,1.0,0,0
253,-0.7,-0.30000000000000004,0.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.7000000000000002,1.0,-0.30000000000000004,-1.0,0.2999999999999998,-1.3,0,0
254,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,1.7000000000000002,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
255,-2.0,-2.0,-1.3,0.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
256,0.2999999999999998,0.2999999999999998,-0.30000000000000004,1.0,-2.0,-2.0,-2.0,0.7000000000000002,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-1.0,1,0
257,1.0,1.0,0.0,1.7000000000000002,0.0,0.0,2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0,1
258,-1.0,1.7000000000000002,0.0,1.7000000000000002,0.0,-0.30000000000000004,0.2999999999999998,0.0,-2.0,-2.0,-2.0,0.0,0.7000000000000002,-2.0,-2.0,-1.0,-2.0,0.0,0,0
259,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
260,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.7000000000000002,-2.0,-2.0,-2.0,-2.0,1.0,0.7000000000000002,0.0,-0.7,-2.0,1.0,1,1
261,0.0,1.0,1.0,2.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,1.2999999999999998,-1.0,0.7000000000000002,0.7000000000000002,-2.0,0.0,0,1
262,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,0,0
263,-2.0,-2.0,-2.0,-1.3,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
264,0.7000000000000002,0.0,0.2999999999999998,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.30000000000000004,0.7000000000000002,-0.7,0.7000000000000002,-1.0,-0.30000000000000004,-0.30000000000000004,0,0
265,1.0,2.0,1.0,2.0,0.0,1.2999999999999998,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,0.2999999999999998,0.2999999999999998,0,0
266,2.0,0.2999999999999998,0.0,1.0,1.0,1.0,-2.0,1.2999999999999998,0.2999999999999998,-2.0,-2.0,-2.0,2.0,0.0,1.0,0.2999999999999998,-1.0,-1.0,0,1
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,-0.30000000000000004,0.2999999999999998,-0.30000000000000004,0.2999999999999998,0,0
268,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,0.2999999999999998,-1.0,-0.30000000000000004,0.7000000000000002,0.7000000000000002,0,1
269,0.0,1.2999999999999998,1.0,0.0,1.2999999999999998,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.2999999999999998,0.7000000000000002,0.7000000000000002,1.0,0.0,0.7000000000000002,0,0
270,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,1.0,0.7000000000000002,0.7000000000000002,-1.0,-2.0,0.0,0,1
271,1.0,2.0,0.7000000000000002,1.7000000000000002,-1.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.2999999999999998,0.7000000000000002,2.0,1.0,1.0,0.0,0,1
272,0.0,1.0,1.0,1.2999999999999998,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.7,1,0
273,-2.0,0.0,0.7000000000000002,0.0,0.0,1.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,1.2999999999999998,-2.0,1.0,1.0,0.0,-0.30000000000000004,0,1
274,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
275,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,-2.0,-2.0,-2.0,2.0,0.2999999999999998,0.0,0.2999999999999998,0.0,0.2999999999999998,1.0,0,0
276,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.2999999999999998,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1,0
